user_id,plan_type,monthly_fee,status,churn_date
7855,Free,0,Active,
7856,Basic,99,Active,
7857,Basic,99,Active,
7858,Free,0,Active,
7859,Free,0,Active,
7860,Premium,199,Active,
7861,Free,0,Active,
7862,Free,0,Active,
7863,Free,0,Active,
7864,Premium,199,Active,
7865,Free,0,Active,
7866,Family,299,Active,
7867,Basic,99,Active,
7868,Free,0,Active,
7869,Basic,99,Active,
7870,Free,0,Active,
7871,Premium,199,Churned,2025-01-20
7872,Free,0,Active,
7873,Free,0,Active,
7874,Basic,99,Active,
7875,Basic,99,Active,
7876,Premium,199,Active,
7877,Family,299,Active,
7878,Free,0,Churned,2024-09-14
7879,Free,0,Active,
7880,Free,0,Active,
7881,Premium,199,Active,
7882,Family,299,Active,
7883,Family,299,Churned,2025-06-17
7884,Free,0,Active,
7885,Free,0,Active,
7886,Free,0,Active,
7887,Free,0,Active,
7888,Free,0,Active,
7889,Free,0,Active,
7890,Free,0,Active,
7891,Free,0,Active,
7892,Free,0,Active,
7893,Free,0,Active,
7894,Basic,99,Active,
7895,Free,0,Active,
7896,Basic,99,Active,
7897,Free,0,Active,
7898,Premium,199,Active,
7899,Free,0,Active,
7900,Free,0,Active,
7901,Basic,99,Churned,2024-09-12
7902,Premium,199,Active,
7903,Free,0,Active,
7904,Free,0,Active,
7905,Family,299,Active,
7906,Free,0,Active,
7907,Free,0,Active,
7908,Premium,199,Active,
7909,Premium,199,Active,
7910,Free,0,Active,
7911,Family,299,Active,
7912,Basic,99,Active,
7913,Free,0,Active,
7914,Basic,99,Active,
7915,Basic,99,Active,
7916,Basic,99,Active,
7917,Family,299,Active,
7918,Free,0,Active,
7919,Basic,99,Active,
7920,Free,0,Active,
7921,Free,0,Active,
7922,Basic,99,Active,
7923,Basic,99,Active,
7924,Premium,199,Active,
7925,Premium,199,Active,
7926,Basic,99,Active,
7927,Free,0,Active,
7928,Basic,99,Active,
7929,Free,0,Active,
7930,Free,0,Churned,2024-06-07
7931,Basic,99,Active,
7932,Basic,99,Churned,2024-06-05
7933,Basic,99,Active,
7934,Family,299,Active,
7935,Free,0,Active,
7936,Free,0,Active,
7937,Basic,99,Active,
7938,Basic,99,Active,
7939,Free,0,Active,
7940,Free,0,Active,
7941,Free,0,Active,
7942,Premium,199,Churned,2024-08-13
7943,Premium,199,Active,
7944,Free,0,Active,
7945,Free,0,Active,
7946,Free,0,Active,
7947,Free,0,Active,
7948,Free,0,Active,
7949,Free,0,Active,
7950,Free,0,Active,
7951,Free,0,Active,
7952,Basic,99,Active,
7953,Free,0,Active,
7954,Premium,199,Active,
7955,Family,299,Active,
7956,Free,0,Active,
7957,Free,0,Active,
7958,Free,0,Active,
7959,Free,0,Active,
7960,Free,0,Active,
7961,Basic,99,Active,
7962,Basic,99,Churned,2024-05-23
7963,Free,0,Active,
7964,Premium,199,Active,
7965,Free,0,Active,
7966,Free,0,Active,
7967,Basic,99,Active,
7968,Free,0,Active,
7969,Basic,99,Active,
7970,Family,299,Active,
7971,Premium,199,Active,
7972,Free,0,Active,
7973,Basic,99,Active,
7974,Free,0,Active,
7975,Family,299,Active,
7976,Family,299,Active,
7977,Free,0,Active,
7978,Premium,199,Active,
7979,Free,0,Active,
7980,Free,0,Active,
7981,Free,0,Active,
7982,Free,0,Active,
7983,Premium,199,Active,
7984,Free,0,Active,
7985,Premium,199,Active,
7986,Family,299,Active,
7987,Premium,199,Active,
7988,Free,0,Active,
7989,Basic,99,Active,
7990,Basic,99,Active,
7991,Premium,199,Churned,2024-09-12
7992,Free,0,Active,
7993,Basic,99,Active,
7994,Premium,199,Active,
7995,Premium,199,Active,
7996,Family,299,Active,
7997,Free,0,Active,
7998,Free,0,Active,
7999,Free,0,Active,
8000,Free,0,Active,
8001,Free,0,Active,
8002,Free,0,Active,
8003,Premium,199,Active,
8004,Premium,199,Active,
8005,Free,0,Active,
8006,Free,0,Active,
8007,Free,0,Active,
8008,Basic,99,Active,
8009,Premium,199,Active,
8010,Free,0,Active,
8011,Basic,99,Active,
8012,Free,0,Active,
8013,Family,299,Active,
8014,Premium,199,Active,
8015,Family,299,Active,
8016,Free,0,Active,
8017,Free,0,Active,
8018,Free,0,Active,
8019,Basic,99,Active,
8020,Free,0,Active,
8021,Premium,199,Active,
8022,Basic,99,Active,
8023,Basic,99,Churned,2025-07-17
8024,Premium,199,Active,
8025,Basic,99,Active,
8026,Free,0,Active,
8027,Basic,99,Active,
8028,Family,299,Active,
8029,Basic,99,Active,
8030,Basic,99,Churned,2024-08-06
8031,Family,299,Active,
8032,Basic,99,Active,
8033,Family,299,Churned,2024-04-28
8034,Free,0,Active,
8035,Basic,99,Active,
8036,Free,0,Churned,2025-01-22
8037,Free,0,Active,
8038,Free,0,Active,
8039,Free,0,Active,
8040,Free,0,Active,
8041,Free,0,Active,
8042,Free,0,Active,
8043,Premium,199,Active,
8044,Free,0,Active,
8045,Free,0,Active,
8046,Free,0,Active,
8047,Free,0,Active,
8048,Premium,199,Active,
8049,Premium,199,Active,
8050,Premium,199,Active,
8051,Free,0,Active,
8052,Free,0,Active,
8053,Free,0,Active,
8054,Basic,99,Active,
8055,Premium,199,Active,
8056,Premium,199,Active,
8057,Free,0,Active,
8058,Free,0,Active,
8059,Free,0,Active,
8060,Premium,199,Active,
8061,Free,0,Active,
8062,Free,0,Active,
8063,Premium,199,Active,
8064,Premium,199,Active,
8065,Free,0,Active,
8066,Free,0,Active,
8067,Premium,199,Active,
8068,Basic,99,Active,
8069,Basic,99,Churned,2024-10-22
8070,Free,0,Active,
8071,Premium,199,Active,
8072,Premium,199,Active,
8073,Premium,199,Active,
8074,Free,0,Churned,2024-11-26
8075,Free,0,Active,
8076,Free,0,Active,
8077,Family,299,Active,
8078,Free,0,Active,
8079,Free,0,Active,
8080,Free,0,Active,
8081,Premium,199,Churned,2024-08-23
8082,Premium,199,Active,
8083,Premium,199,Churned,2025-05-18
8084,Basic,99,Churned,2024-11-15
8085,Family,299,Active,
8086,Free,0,Active,
8087,Premium,199,Active,
8088,Free,0,Active,
8089,Free,0,Active,
8090,Free,0,Active,
8091,Free,0,Active,
8092,Free,0,Active,
8093,Free,0,Active,
8094,Free,0,Active,
8095,Free,0,Active,
8096,Free,0,Active,
8097,Premium,199,Active,
8098,Premium,199,Active,
8099,Family,299,Active,
8100,Basic,99,Active,
8101,Premium,199,Active,
8102,Premium,199,Churned,2025-07-03
8103,Basic,99,Active,
8104,Free,0,Active,
8105,Free,0,Active,
8106,Free,0,Active,
8107,Premium,199,Active,
8108,Basic,99,Active,
8109,Free,0,Active,
8110,Free,0,Active,
8111,Free,0,Active,
8112,Basic,99,Active,
8113,Basic,99,Churned,2025-03-20
8114,Free,0,Active,
8115,Free,0,Active,
8116,Basic,99,Active,
8117,Family,299,Active,
8118,Premium,199,Active,
8119,Free,0,Active,
8120,Free,0,Active,
8121,Free,0,Active,
8122,Basic,99,Churned,2024-12-04
8123,Basic,99,Active,
8124,Free,0,Active,
8125,Premium,199,Active,
8126,Free,0,Active,
8127,Family,299,Active,
8128,Free,0,Active,
8129,Free,0,Active,
8130,Basic,99,Active,
8131,Basic,99,Active,
8132,Basic,99,Active,
8133,Family,299,Active,
8134,Free,0,Active,
8135,Free,0,Active,
8136,Premium,199,Churned,2024-05-27
8137,Basic,99,Active,
8138,Free,0,Active,
8139,Basic,99,Active,
8140,Basic,99,Active,
8141,Free,0,Active,
8142,Free,0,Active,
8143,Free,0,Active,
8144,Free,0,Active,
8145,Family,299,Active,
8146,Free,0,Active,
8147,Free,0,Active,
8148,Basic,99,Active,
8149,Basic,99,Active,
8150,Basic,99,Churned,2025-02-19
8151,Free,0,Active,
8152,Premium,199,Active,
8153,Basic,99,Active,
8154,Free,0,Active,
8155,Premium,199,Active,
8156,Free,0,Active,
8157,Premium,199,Active,
8158,Basic,99,Active,
8159,Premium,199,Active,
8160,Free,0,Active,
8161,Family,299,Active,
8162,Basic,99,Active,
8163,Basic,99,Active,
8164,Free,0,Active,
8165,Family,299,Active,
8166,Free,0,Active,
8167,Free,0,Active,
8168,Premium,199,Active,
8169,Free,0,Active,
8170,Free,0,Active,
8171,Premium,199,Active,
8172,Free,0,Active,
8173,Premium,199,Active,
8174,Basic,99,Active,
8175,Basic,99,Active,
8176,Free,0,Active,
8177,Premium,199,Active,
8178,Premium,199,Churned,2024-10-15
8179,Free,0,Active,
8180,Free,0,Active,
8181,Free,0,Active,
8182,Premium,199,Active,
8183,Basic,99,Active,
8184,Free,0,Active,
8185,Premium,199,Active,
8186,Premium,199,Active,
8187,Free,0,Active,
8188,Premium,199,Active,
8189,Premium,199,Active,
8190,Family,299,Active,
8191,Free,0,Active,
8192,Free,0,Active,
8193,Family,299,Churned,2025-03-07
8194,Free,0,Active,
8195,Basic,99,Active,
8196,Basic,99,Active,
8197,Basic,99,Active,
8198,Free,0,Active,
8199,Premium,199,Churned,2025-06-06
8200,Free,0,Active,
8201,Basic,99,Active,
8202,Free,0,Active,
8203,Free,0,Active,
8204,Free,0,Active,
8205,Family,299,Active,
8206,Basic,99,Churned,2024-12-29
8207,Basic,99,Active,
8208,Premium,199,Active,
8209,Free,0,Active,
8210,Basic,99,Active,
8211,Free,0,Active,
8212,Basic,99,Churned,2025-09-15
8213,Free,0,Active,
8214,Premium,199,Active,
8215,Basic,99,Active,
8216,Free,0,Active,
8217,Free,0,Active,
8218,Free,0,Active,
8219,Premium,199,Active,
8220,Free,0,Active,
8221,Free,0,Active,
8222,Free,0,Active,
8223,Family,299,Active,
8224,Basic,99,Active,
8225,Free,0,Active,
8226,Basic,99,Active,
8227,Family,299,Active,
8228,Basic,99,Active,
8229,Free,0,Active,
8230,Free,0,Active,
8231,Free,0,Active,
8232,Free,0,Active,
8233,Basic,99,Churned,2025-06-12
8234,Premium,199,Active,
8235,Premium,199,Active,
8236,Premium,199,Churned,2024-10-08
8237,Free,0,Active,
8238,Premium,199,Active,
8239,Basic,99,Active,
8240,Free,0,Active,
8241,Basic,99,Active,
8242,Free,0,Active,
8243,Free,0,Active,
8244,Basic,99,Active,
8245,Free,0,Active,
8246,Basic,99,Active,
8247,Free,0,Active,
8248,Premium,199,Active,
8249,Family,299,Active,
8250,Family,299,Active,
8251,Premium,199,Active,
8252,Family,299,Active,
8253,Basic,99,Churned,2025-03-26
8254,Family,299,Active,
8255,Basic,99,Churned,2025-03-06
8256,Premium,199,Active,
8257,Free,0,Active,
8258,Basic,99,Churned,2024-08-03
8259,Family,299,Active,
8260,Basic,99,Churned,2024-11-30
8261,Free,0,Active,
8262,Basic,99,Active,
8263,Basic,99,Churned,2025-04-15
8264,Premium,199,Active,
8265,Basic,99,Active,
8266,Free,0,Active,
8267,Premium,199,Active,
8268,Premium,199,Active,
8269,Free,0,Active,
8270,Premium,199,Active,
8271,Free,0,Churned,2025-03-30
8272,Free,0,Churned,2025-02-01
8273,Premium,199,Active,
8274,Premium,199,Active,
8275,Free,0,Churned,2024-07-20
8276,Free,0,Active,
8277,Free,0,Active,
8278,Premium,199,Churned,2025-04-25
8279,Premium,199,Active,
8280,Free,0,Active,
8281,Free,0,Active,
8282,Free,0,Active,
8283,Premium,199,Churned,2024-06-20
8284,Free,0,Active,
8285,Basic,99,Active,
8286,Basic,99,Active,
8287,Free,0,Active,
8288,Free,0,Active,
8289,Free,0,Active,
8290,Basic,99,Active,
8291,Premium,199,Active,
8292,Basic,99,Active,
8293,Free,0,Active,
8294,Free,0,Active,
8295,Free,0,Active,
8296,Free,0,Active,
8297,Basic,99,Active,
8298,Family,299,Active,
8299,Premium,199,Active,
8300,Premium,199,Active,
8301,Basic,99,Churned,2024-12-05
8302,Premium,199,Active,
8303,Premium,199,Active,
8304,Basic,99,Active,
8305,Free,0,Active,
8306,Free,0,Active,
8307,Free,0,Active,
8308,Premium,199,Active,
8309,Basic,99,Churned,2025-08-04
8310,Free,0,Active,
8311,Basic,99,Active,
8312,Free,0,Active,
8313,Family,299,Active,
8314,Free,0,Active,
8315,Basic,99,Churned,2025-04-29
8316,Basic,99,Active,
8317,Family,299,Churned,2025-05-29
8318,Basic,99,Active,
8319,Premium,199,Active,
8320,Free,0,Active,
8321,Free,0,Active,
8322,Free,0,Active,
8323,Basic,99,Churned,2024-09-27
8324,Free,0,Active,
8325,Free,0,Active,
8326,Basic,99,Churned,2024-08-24
8327,Basic,99,Active,
8328,Basic,99,Active,
8329,Free,0,Active,
8330,Premium,199,Active,
8331,Basic,99,Active,
8332,Free,0,Active,
8333,Basic,99,Active,
8334,Free,0,Active,
8335,Basic,99,Active,
8336,Free,0,Churned,2025-03-08
8337,Premium,199,Active,
8338,Family,299,Active,
8339,Free,0,Active,
8340,Free,0,Active,
8341,Free,0,Active,
8342,Basic,99,Churned,2024-08-30
8343,Free,0,Active,
8344,Premium,199,Active,
8345,Free,0,Active,
8346,Basic,99,Active,
8347,Free,0,Active,
8348,Premium,199,Active,
8349,Free,0,Active,
8350,Basic,99,Active,
8351,Basic,99,Active,
8352,Basic,99,Active,
8353,Free,0,Active,
8354,Free,0,Active,
8355,Basic,99,Active,
8356,Premium,199,Active,
8357,Free,0,Churned,2025-02-03
8358,Free,0,Active,
8359,Free,0,Active,
8360,Basic,99,Active,
8361,Premium,199,Active,
8362,Basic,99,Churned,2024-11-22
8363,Free,0,Active,
8364,Free,0,Active,
8365,Premium,199,Active,
8366,Free,0,Active,
8367,Free,0,Active,
8368,Basic,99,Active,
8369,Free,0,Active,
8370,Premium,199,Active,
8371,Free,0,Active,
8372,Free,0,Active,
8373,Free,0,Active,
8374,Basic,99,Active,
8375,Basic,99,Active,
8376,Premium,199,Active,
8377,Free,0,Active,
8378,Free,0,Active,
8379,Free,0,Active,
8380,Family,299,Active,
8381,Free,0,Churned,2024-12-07
8382,Basic,99,Churned,2025-01-09
8383,Premium,199,Active,
8384,Free,0,Active,
8385,Basic,99,Active,
8386,Free,0,Active,
8387,Free,0,Active,
8388,Free,0,Active,
8389,Premium,199,Active,
8390,Free,0,Active,
8391,Free,0,Churned,2025-03-13
8392,Free,0,Active,
8393,Free,0,Active,
8394,Premium,199,Active,
8395,Free,0,Churned,2025-07-15
8396,Premium,199,Active,
8397,Premium,199,Active,
8398,Premium,199,Active,
8399,Free,0,Active,
8400,Free,0,Active,
8401,Basic,99,Active,
8402,Free,0,Active,
8403,Basic,99,Active,
8404,Free,0,Active,
8405,Family,299,Active,
8406,Free,0,Active,
8407,Free,0,Active,
8408,Basic,99,Churned,2025-05-10
8409,Free,0,Active,
8410,Free,0,Active,
8411,Free,0,Active,
8412,Free,0,Active,
8413,Free,0,Active,
8414,Free,0,Active,
8415,Free,0,Active,
8416,Free,0,Active,
8417,Free,0,Active,
8418,Basic,99,Active,
8419,Free,0,Active,
8420,Free,0,Active,
8421,Premium,199,Active,
8422,Basic,99,Churned,2024-04-28
8423,Free,0,Active,
8424,Family,299,Active,
8425,Basic,99,Active,
8426,Free,0,Active,
8427,Family,299,Active,
8428,Free,0,Active,
8429,Family,299,Active,
8430,Free,0,Active,
8431,Free,0,Active,
8432,Basic,99,Active,
8433,Free,0,Active,
8434,Free,0,Active,
8435,Premium,199,Active,
8436,Free,0,Active,
8437,Premium,199,Churned,2025-03-29
8438,Free,0,Active,
8439,Premium,199,Active,
8440,Free,0,Active,
8441,Basic,99,Churned,2025-01-22
8442,Free,0,Active,
8443,Basic,99,Active,
8444,Free,0,Active,
8445,Free,0,Active,
8446,Free,0,Active,
8447,Free,0,Active,
8448,Free,0,Active,
8449,Basic,99,Active,
8450,Free,0,Active,
8451,Free,0,Active,
8452,Premium,199,Active,
8453,Basic,99,Churned,2025-06-01
8454,Premium,199,Churned,2025-06-09
8455,Premium,199,Active,
8456,Free,0,Active,
8457,Family,299,Active,
8458,Free,0,Active,
8459,Premium,199,Active,
8460,Basic,99,Active,
8461,Basic,99,Active,
8462,Basic,99,Churned,2025-03-30
8463,Premium,199,Active,
8464,Basic,99,Active,
8465,Free,0,Active,
8466,Free,0,Active,
8467,Premium,199,Active,
8468,Free,0,Active,
8469,Basic,99,Churned,2025-03-07
8470,Basic,99,Active,
8471,Free,0,Active,
8472,Basic,99,Active,
8473,Premium,199,Active,
8474,Family,299,Active,
8475,Free,0,Active,
8476,Family,299,Active,
8477,Family,299,Active,
8478,Premium,199,Active,
8479,Premium,199,Active,
8480,Basic,99,Active,
8481,Free,0,Churned,2024-09-25
8482,Basic,99,Active,
8483,Basic,99,Active,
8484,Family,299,Active,
8485,Basic,99,Active,
8486,Premium,199,Churned,2025-01-04
8487,Basic,99,Active,
8488,Free,0,Active,
8489,Free,0,Active,
8490,Premium,199,Active,
8491,Free,0,Active,
8492,Free,0,Active,
8493,Basic,99,Active,
8494,Premium,199,Churned,2024-12-26
8495,Basic,99,Active,
8496,Premium,199,Active,
8497,Free,0,Active,
8498,Free,0,Active,
8499,Basic,99,Active,
8500,Premium,199,Churned,2024-06-17
8501,Basic,99,Active,
8502,Free,0,Active,
8503,Basic,99,Active,
8504,Premium,199,Active,
8505,Free,0,Active,
8506,Free,0,Churned,2024-10-26
8507,Basic,99,Active,
8508,Free,0,Active,
8509,Free,0,Active,
8510,Free,0,Active,
8511,Free,0,Active,
8512,Free,0,Active,
8513,Free,0,Active,
8514,Free,0,Churned,2025-06-25
8515,Premium,199,Active,
8516,Free,0,Active,
8517,Basic,99,Active,
8518,Premium,199,Churned,2024-09-04
8519,Free,0,Active,
8520,Free,0,Active,
8521,Basic,99,Active,
8522,Free,0,Active,
8523,Free,0,Active,
8524,Premium,199,Active,
8525,Free,0,Active,
8526,Basic,99,Active,
8527,Family,299,Active,
8528,Free,0,Active,
8529,Free,0,Churned,2024-07-07
8530,Basic,99,Active,
8531,Family,299,Active,
8532,Free,0,Active,
8533,Free,0,Active,
8534,Free,0,Active,
8535,Free,0,Active,
8536,Free,0,Active,
8537,Free,0,Active,
8538,Basic,99,Active,
8539,Family,299,Active,
8540,Premium,199,Active,
8541,Premium,199,Active,
8542,Free,0,Active,
8543,Free,0,Active,
8544,Basic,99,Active,
8545,Basic,99,Active,
8546,Basic,99,Active,
8547,Free,0,Active,
8548,Free,0,Active,
8549,Free,0,Active,
8550,Free,0,Active,
8551,Free,0,Active,
8552,Premium,199,Active,
8553,Free,0,Active,
8554,Family,299,Active,
8555,Premium,199,Churned,2024-10-27
8556,Premium,199,Active,
8557,Family,299,Active,
8558,Free,0,Active,
8559,Basic,99,Active,
8560,Premium,199,Active,
8561,Free,0,Active,
8562,Basic,99,Active,
8563,Free,0,Churned,2024-12-29
8564,Free,0,Active,
8565,Premium,199,Active,
8566,Basic,99,Active,
8567,Free,0,Active,
8568,Family,299,Active,
8569,Free,0,Active,
8570,Premium,199,Active,
8571,Family,299,Active,
8572,Premium,199,Active,
8573,Basic,99,Active,
8574,Basic,99,Churned,2024-10-22
8575,Basic,99,Active,
8576,Free,0,Active,
8577,Free,0,Active,
8578,Free,0,Active,
8579,Basic,99,Active,
8580,Basic,99,Active,
8581,Basic,99,Churned,2024-09-29
8582,Basic,99,Active,
8583,Premium,199,Active,
8584,Basic,99,Active,
8585,Free,0,Churned,2025-04-17
8586,Free,0,Active,
8587,Free,0,Active,
8588,Basic,99,Active,
8589,Free,0,Active,
8590,Premium,199,Churned,2025-06-23
8591,Free,0,Active,
8592,Free,0,Active,
8593,Premium,199,Churned,2024-07-27
8594,Free,0,Active,
8595,Basic,99,Active,
8596,Premium,199,Active,
8597,Basic,99,Churned,2025-01-15
8598,Basic,99,Active,
8599,Premium,199,Active,
8600,Free,0,Active,
8601,Basic,99,Active,
8602,Free,0,Active,
8603,Free,0,Active,
8604,Free,0,Active,
8605,Basic,99,Churned,2024-08-14
8606,Premium,199,Active,
8607,Premium,199,Active,
8608,Free,0,Active,
8609,Free,0,Active,
8610,Basic,99,Active,
8611,Premium,199,Active,
8612,Free,0,Active,
8613,Free,0,Active,
8614,Basic,99,Churned,2024-07-07
8615,Free,0,Churned,2025-02-07
8616,Basic,99,Active,
8617,Basic,99,Active,
8618,Free,0,Active,
8619,Free,0,Active,
8620,Premium,199,Active,
8621,Free,0,Active,
8622,Free,0,Active,
8623,Basic,99,Active,
8624,Basic,99,Active,
8625,Basic,99,Active,
8626,Basic,99,Active,
8627,Family,299,Active,
8628,Free,0,Active,
8629,Basic,99,Active,
8630,Basic,99,Churned,2024-10-21
8631,Free,0,Active,
8632,Free,0,Active,
8633,Premium,199,Churned,2024-07-04
8634,Free,0,Active,
8635,Premium,199,Active,
8636,Basic,99,Active,
8637,Premium,199,Active,
8638,Premium,199,Active,
8639,Basic,99,Active,
8640,Basic,99,Active,
8641,Basic,99,Active,
8642,Basic,99,Active,
8643,Basic,99,Active,
8644,Free,0,Active,
8645,Premium,199,Active,
8646,Free,0,Active,
8647,Basic,99,Active,
8648,Free,0,Active,
8649,Basic,99,Churned,2024-10-16
8650,Family,299,Active,
8651,Premium,199,Active,
8652,Basic,99,Churned,2025-07-22
8653,Basic,99,Active,
8654,Free,0,Active,
8655,Free,0,Active,
8656,Free,0,Active,
8657,Free,0,Active,
8658,Family,299,Active,
8659,Free,0,Churned,2025-06-21
8660,Basic,99,Active,
8661,Premium,199,Active,
8662,Basic,99,Churned,2024-03-10
8663,Free,0,Active,
8664,Free,0,Active,
8665,Free,0,Active,
8666,Basic,99,Active,
8667,Free,0,Active,
8668,Basic,99,Churned,2024-09-28
8669,Premium,199,Active,
8670,Free,0,Churned,2024-04-20
8671,Free,0,Active,
8672,Basic,99,Active,
8673,Free,0,Active,
8674,Basic,99,Churned,2024-08-26
8675,Basic,99,Active,
8676,Free,0,Churned,2024-11-15
8677,Premium,199,Active,
8678,Free,0,Active,
8679,Free,0,Active,
8680,Premium,199,Active,
8681,Free,0,Active,
8682,Free,0,Active,
8683,Family,299,Active,
8684,Free,0,Active,
8685,Free,0,Active,
8686,Basic,99,Active,
8687,Free,0,Active,
8688,Basic,99,Active,
8689,Free,0,Active,
8690,Basic,99,Active,
8691,Free,0,Active,
8692,Premium,199,Active,
8693,Free,0,Active,
8694,Basic,99,Churned,2024-12-07
8695,Family,299,Active,
8696,Free,0,Active,
8697,Free,0,Active,
8698,Free,0,Active,
8699,Family,299,Active,
8700,Premium,199,Active,
8701,Premium,199,Active,
8702,Basic,99,Active,
8703,Free,0,Active,
8704,Free,0,Active,
8705,Premium,199,Churned,2024-07-04
8706,Free,0,Active,
8707,Free,0,Active,
8708,Basic,99,Active,
8709,Free,0,Active,
8710,Free,0,Active,
8711,Basic,99,Active,
8712,Free,0,Active,
8713,Free,0,Active,
8714,Basic,99,Churned,2025-04-12
8715,Basic,99,Churned,2024-12-13
8716,Free,0,Active,
8717,Free,0,Active,
8718,Family,299,Active,
8719,Free,0,Active,
8720,Free,0,Active,
8721,Free,0,Active,
8722,Free,0,Active,
8723,Basic,99,Active,
8724,Premium,199,Active,
8725,Free,0,Active,
8726,Premium,199,Active,
8727,Premium,199,Active,
8728,Free,0,Active,
8729,Free,0,Active,
8730,Basic,99,Active,
8731,Free,0,Active,
8732,Basic,99,Churned,2024-10-29
8733,Basic,99,Active,
8734,Free,0,Active,
8735,Free,0,Active,
8736,Free,0,Active,
8737,Free,0,Active,
8738,Free,0,Active,
8739,Premium,199,Active,
8740,Free,0,Active,
8741,Basic,99,Active,
8742,Free,0,Churned,2024-07-11
8743,Premium,199,Active,
8744,Premium,199,Active,
8745,Premium,199,Active,
8746,Free,0,Active,
8747,Free,0,Active,
8748,Free,0,Active,
8749,Free,0,Churned,2025-01-27
8750,Family,299,Active,
8751,Basic,99,Churned,2025-09-28
8752,Basic,99,Active,
8753,Premium,199,Active,
8754,Basic,99,Churned,2025-07-22
8755,Basic,99,Active,
8756,Free,0,Active,
8757,Free,0,Active,
8758,Basic,99,Active,
8759,Premium,199,Active,
8760,Free,0,Active,
8761,Basic,99,Active,
8762,Free,0,Active,
8763,Free,0,Active,
8764,Free,0,Active,
8765,Premium,199,Active,
8766,Free,0,Active,
8767,Basic,99,Active,
8768,Free,0,Active,
8769,Basic,99,Churned,2025-04-21
8770,Free,0,Active,
8771,Free,0,Active,
8772,Free,0,Churned,2025-02-18
8773,Free,0,Active,
8774,Free,0,Active,
8775,Premium,199,Active,
8776,Free,0,Active,
8777,Basic,99,Active,
8778,Basic,99,Churned,2025-02-14
8779,Basic,99,Churned,2024-12-21
8780,Basic,99,Churned,2024-11-21
8781,Premium,199,Active,
8782,Premium,199,Active,
8783,Free,0,Active,
8784,Basic,99,Active,
8785,Free,0,Active,
8786,Free,0,Active,
8787,Free,0,Active,
8788,Premium,199,Active,
8789,Basic,99,Active,
8790,Basic,99,Active,
8791,Free,0,Active,
8792,Free,0,Active,
8793,Free,0,Active,
8794,Premium,199,Active,
8795,Free,0,Churned,2024-07-06
8796,Basic,99,Active,
8797,Premium,199,Active,
8798,Premium,199,Churned,2024-11-09
8799,Premium,199,Active,
8800,Free,0,Active,
8801,Family,299,Active,
8802,Premium,199,Active,
8803,Premium,199,Active,
8804,Family,299,Active,
8805,Family,299,Active,
8806,Free,0,Active,
8807,Free,0,Active,
8808,Basic,99,Active,
8809,Basic,99,Churned,2024-06-02
8810,Free,0,Active,
8811,Basic,99,Active,
8812,Free,0,Active,
8813,Free,0,Active,
8814,Free,0,Active,
8815,Free,0,Active,
8816,Basic,99,Active,
8817,Family,299,Active,
8818,Basic,99,Active,
8819,Basic,99,Active,
8820,Free,0,Active,
8821,Basic,99,Active,
8822,Premium,199,Churned,2024-11-25
8823,Basic,99,Active,
8824,Free,0,Active,
8825,Premium,199,Active,
8826,Family,299,Active,
8827,Free,0,Active,
8828,Free,0,Active,
8829,Free,0,Active,
8830,Free,0,Active,
8831,Premium,199,Active,
8832,Premium,199,Active,
8833,Basic,99,Active,
8834,Premium,199,Active,
8835,Basic,99,Churned,2024-10-31
8836,Free,0,Active,
8837,Basic,99,Active,
8838,Premium,199,Churned,2025-04-05
8839,Premium,199,Active,
8840,Free,0,Churned,2025-08-13
8841,Free,0,Active,
8842,Free,0,Active,
8843,Premium,199,Active,
8844,Basic,99,Active,
8845,Free,0,Active,
8846,Basic,99,Active,
8847,Free,0,Active,
8848,Free,0,Active,
8849,Premium,199,Active,
8850,Free,0,Churned,2025-01-15
8851,Free,0,Active,
8852,Free,0,Active,
8853,Free,0,Churned,2024-05-08
8854,Basic,99,Churned,2025-03-23
8855,Basic,99,Active,
8856,Free,0,Active,
8857,Free,0,Active,
8858,Free,0,Active,
8859,Free,0,Active,
8860,Basic,99,Active,
8861,Free,0,Active,
8862,Free,0,Active,
8863,Free,0,Active,
8864,Free,0,Active,
8865,Free,0,Active,
8866,Basic,99,Active,
8867,Free,0,Active,
8868,Free,0,Active,
8869,Basic,99,Active,
8870,Basic,99,Churned,2024-07-14
8871,Free,0,Active,
8872,Free,0,Active,
8873,Premium,199,Active,
8874,Basic,99,Active,
8875,Free,0,Active,
8876,Free,0,Active,
8877,Free,0,Active,
8878,Premium,199,Active,
8879,Basic,99,Churned,2024-10-22
8880,Free,0,Active,
8881,Free,0,Active,
8882,Premium,199,Active,
8883,Free,0,Active,
8884,Free,0,Active,
8885,Basic,99,Active,
8886,Free,0,Active,
8887,Basic,99,Active,
8888,Basic,99,Active,
8889,Premium,199,Active,
8890,Basic,99,Active,
8891,Free,0,Active,
8892,Premium,199,Active,
8893,Premium,199,Active,
8894,Free,0,Active,
8895,Free,0,Active,
8896,Premium,199,Churned,2024-08-29
8897,Free,0,Active,
8898,Free,0,Active,
8899,Free,0,Active,
8900,Free,0,Active,
8901,Premium,199,Active,
8902,Free,0,Active,
8903,Free,0,Active,
8904,Basic,99,Active,
8905,Basic,99,Active,
8906,Premium,199,Active,
8907,Free,0,Active,
8908,Free,0,Active,
8909,Basic,99,Active,
8910,Free,0,Active,
